lng,lat
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.09814117,42.34133517
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
-71.097326,42.34185933
